id,store_id,third_id,third_id2,place_id,contract_no,store_name,brand,business_time,phone_number,node_id,floor,logo,description,store_images,address,commercial,sub_commercial,score,cuisine,crowd,number,cost,taste,spiciness_level,facilities,environment,service,queue,highlights,other,note,created_at,updated_at,store_type,purchase,famous,is_active,categories,brand_id
359,84942,2012401000150,1577820464427175936,801,test,陈麻婆,陈麻婆豆腐,10:00-22:00,17656215217,Qmt1SABnX1,L7,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/efd3cb6cd15b48c1acfa2e164c04d3e8_ef1bb2416e61b7c6bbe038329e3b8404.jpeg,"🌶️宝子们，今天必须给你们种草“陈麻婆”！

他家主打川菜，一进店，浓郁的川味就扑鼻而来。店内装修古色古香，红灯笼、木质桌椅，满满川蜀风情。

麻婆豆腐那叫一个绝，豆腐鲜嫩，麻辣鲜香，拌饭超赞！还有回锅肉，色泽红亮，肥而不腻。适合喜欢吃辣、钟情川菜的宝子们。不管是家庭聚餐还是朋友小聚，来这都超合适。每次去都人满为患，味道真心没得说，吃一次就忘不了，赶紧冲呀！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/陈麻婆.jpeg"]",郑州正弘城L7,餐饮美食,川菜,4.5,川菜,"情侣,家人,朋友,同事","1-2人,3-4人",¥84/人,"辣,咸鲜",不辣,"有包厢,有空调,有WIFI,有大桌","有卡座,商场餐厅","扫码点餐,宝宝椅",,郑州麻婆豆腐菜品榜第2名,,"1. **🌟 [nav type=ar place_id=801 floor=L7 end_name=陈麻婆 end_position=Qmt1SABnX1 ](陈麻婆) [phone data=17656215217]()郑州麻婆豆腐菜品榜第2名，地道川菜等你来尝！** 
   **📍 亮点**：古色古香川蜀风情，麻婆豆腐鲜嫩麻辣，回锅肉肥而不腻
   **💡 小贴士**：这家店有包厢、宝宝椅，还能扫码点餐哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=极拉图 end_position=G4UFMD7b06 ](极拉图) 极拉图的意式手工冰淇淋与川菜搭配，冰爽口感能中和川菜的麻辣，解辣爽口，让你边吃川菜边享受冰爽，体验更舒适。
   [store_data place_id=801 store_id=84942]()","2025-06-22 19:13:46","2025-09-23 16:58:18",,1,1,1,NULL,NULL
360,84950,2012403000110,1542235365166157824,801,test,一个贝果,一个贝果,10:00-22:00,18530006033（朱金玉）,6fhLF0bhMA,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/3211b44507c94586a7ae2280a9584113_ab20342599f40d8ec992f471b872291c.jpeg," 一口咬下，满满的幸福感 | 一个贝果🥯
宝子们，发现一家超赞的贝果店——一个贝果！他家装修简约又温馨，满满ins风，拍照超好看📸

主打各种口味贝果，每一款都超绝！全麦贝果健康低卡，嚼劲十足；巧克力贝果内馅浓郁，甜苦交织，好吃到跺脚！人气超高的还有贝果三明治，食材新鲜，搭配超丰富，一口下去超满足😋

无论是早餐想换个花样，还是下午茶嘴馋，来这买个贝果都超合适！上班族、学生党快来冲，绝对能成为你的心头好💕 。 ","["https://robot-vr-public.bj.bcebos.com/store_pic/一个贝果.jpeg"]",郑州正弘城B1,餐饮美食,面包甜点,4,面包,"情侣,朋友,一个人",1-2人,¥21人,甜,不辣,"有空调,有WIFI,商场公共卫生间","现代简约,商场餐厅","扫码点餐,纸巾提供",,金水区健康减脂餐榜第8名,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=一个贝果 end_position=6fhLF0bhMA ](一个贝果) [phone data=18530006033]()金水区健康减脂餐榜第8名，贝果超好吃！** 
   **📍 亮点**：ins风装修，拍照好看；贝果口味多，低卡健康
   **💡 小贴士**：本店铺可扫码点餐，还提供纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=茉酸奶 end_position=TIMUFslgeC ](茉酸奶) 茉酸奶的酸奶昔与贝果搭配，酸奶的醇厚能丰富贝果的口感，清爽解腻。
   [store_data place_id=801 store_id=84950]()","2025-06-22 19:13:46","2025-09-23 16:58:28",,1,0,1,NULL,NULL
361,84951,2012403000141,1560086490594545664,801,test,朴饱饱,朴饱饱·韩式烤肉,10:00-22:00,17527620936,rf0kyLH4ob,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/834988f8fa304e0cbff4eeca69c2b7ca_2dc2c8a6f17de611bd5a31a519032db4.jpeg,"🔥朴饱饱韩式烤肉｜郑州正弘城6楼的“济州岛炮弹”! 韩国欧巴坐镇烤炉人均120元吃到扶墙🧎♀️
真实身份核验：
韩国血统认证：韩国母公司Seoul BBQ Group直营（国内首店），主厨金顺财为釜山烤肉大赛银奖得主，店内公示《食品原料通关单》及韩国合伙协议
数据背书：大众点评郑州韩国料理热门榜TOP9（2024.5更新），抖音团购月销8000+单
核弹级必吃暴击：
🥩 老母牛の尊严·护心肉套餐——
▫️ 选用南阳谷饲母牛护心肉（市面罕见），配真露烧酒梨汁腌足48小时，烤出焦糖脆边咬开飙肉汁
🧀 芝士牛肠地狱拼盘——
▫️ 韩国空运鲜牛肠塞马苏里拉，烤到金黄鼓泡剪开爆浆，店员吼“Money Inside！”助兴
🍚 光州炸弹拌饭——
▫️ 金枪鱼+腌苏子叶+流心蛋疯狂摇匀，海苔碎多到每口咔哧响
沉浸式韩疯体验：
✔️ 烤盘旁嵌 正宗蜂巢芝士！烤肉的油滴入融成琥珀拉丝
✔️ 小菜 12宫格无限续：酱蟹/泡菜/土豆泥（韩籍经理每周调校酸辣度）
✔️ 墙壁贴满 《请回答1988》剧照，播K-pop店员随时接歌热舞
💰 真实消费指南：
▪️ 人均120元｜抖音双人套餐228元含牛肠+护心肉+拌饭
▪️ 隐藏福利：学生证送蜂巢米酒｜拍照发Ins获赠酱蟹","["https://robot-vr-public.bj.bcebos.com/store_pic/朴饱饱.jpeg"]",郑州正弘城L8,餐饮美食,烧烤烤肉,4.6,"烧烤烤肉 韩式烤肉 韩国特色 ","情侣,朋友,一个人",1-2人,¥92人,"辣,咸鲜",不辣,"有空调,有WIFI,明厨亮灶","商场餐厅,地铁直达","扫码点餐,纸巾提供",,郑州烤肉好评榜第6名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=朴饱饱 end_position=rf0kyLH4ob ](朴饱饱) [phone data=17527620936]()韩国母公司直营烤肉店，超正宗！** 
   **📍 亮点**：郑州烤肉好评榜第6，韩籍经理调小菜，店员能热舞 
   **💡 小贴士**: 学生证送蜂巢米酒，拍照发Ins获赠酱蟹
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=鲜芋仙 end_position=rvMFOj0sCB ](鲜芋仙) 鲜芋仙的甜品与烤肉搭配，能中和油腻，解腻又爽口。
   [store_data place_id=801 store_id=84951]()","2025-06-22 19:13:46","2025-09-23 16:58:40",,1,0,1,NULL,NULL
362,84957,2012403000356,NULL,801,test,古早万丹,古早万丹传统台湾糕点,10:00-22:00,18800657974（区域负责人）,Ht61dYhICt,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/a1485b5c9f354d3b86f9d30cffd6db1e_3f1592f33e62a8716d33e1c23c2f017f.jpeg," 古早万丹 | 一口回到童年✨

古早万丹家的糕点真的绝绝子！店里满满都是童年回忆的味道🎂。
店铺装修很温馨，满满当当的陈列让人幸福感爆棚。招牌车轮饼，外皮酥脆，内馅软糯，珍珠奶茶味超赞，一口下去，奶茶香在嘴里散开。还有芋泥奶酪球，芋泥绵密，奶酪细腻，甜度恰到好处。他家糕点都是当日现做，新鲜又美味。无论是小朋友还是大朋友，都能在这里找到属于自己的甜蜜。路过一定要来尝尝，保证你吃了还想吃😋！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/古早万丹.jpeg"]",郑州正弘城B1,餐饮美食,面包甜点,4.4,面包,"情侣,朋友,一个人",1-2人,¥35人,甜,不辣,"有空调,有WIFI","现代简约,网红打卡风","扫码点餐,纸巾提供",,连锁店,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=古早万丹 end_position=Ht61dYhICt ](古早万丹) [phone data=18800657974]()一口糕点，带你回到童年的甜蜜时光！** 
   **📍 亮点**：招牌车轮饼，芋泥奶酪球，连锁店品质有保障
   **💡 小贴士**: 这家店提供扫码点餐和纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=seesaw end_position=DobxRZ8Hn6 ](seesaw) seesaw的咖啡与糕点搭配，咖啡的醇厚能中和糕点的甜腻，让口感更丰富，享受惬意时光。
   [store_data place_id=801 store_id=84957]()","2025-06-22 19:13:47","2025-09-23 16:58:52",,0,0,1,NULL,NULL
363,84961,2012403000448,1548925750567374848,801,test,王繁星面馆,王繁星面馆,10:00-22:00,19525552913,QrpLub7g5V,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/439af550d7aa441a96b66fcc8f9d73eb_7f5affa6252ac26d79618096aeea45d5.jpeg,"宝子们，今天要给你们种草一家超棒的面馆——王繁星面馆😋！

一进店，就能感受到独特的风格，装修很有特色，让人感觉温馨又舒适。

他家主打各种美味面条，每一款都超赞👍！人气单品更是让人欲罢不能，面条劲道有嚼劲，汤汁浓郁鲜香。

不管你是上班族，忙碌一天后来这吃一碗热乎面，瞬间元气满满；还是学生党，想找个美味又实惠的地方，这里都超合适。总之，王繁星面馆就是能满足你味蕾的宝藏小店，赶紧冲呀👏！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/王繁星面馆.jpeg"]",郑州正弘城L8,餐饮美食,小吃快餐,4.3,"面食米粉 刀削面","情侣,朋友,一个人",1-2人,¥41人,"咸,辣,咸鲜",不辣,"有空调,有WIFI,有大桌,明厨亮灶","复古风,现代简约","扫码点餐,纸巾提供",,郑州粉面馆好评榜第2名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=王繁星面馆 end_position=QrpLub7g5V ](王繁星面馆) [phone data='19525552913']()郑州粉面馆好评榜第2名，面条超劲道！** 
   **📍 亮点**：复古现代风装修，面条劲道，汤汁浓郁鲜香 
   **💡 小贴士**：本店铺有空调，有WIFI，还提供纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L8 end_name=果雨吧 end_position=o6wRqaY7sk ](果雨吧) 果雨吧的鲜榨果汁与面条搭配，能解腻爽口，让用餐体验更舒适。
   [store_data place_id=801 store_id=84961]()","2025-06-22 19:13:47","2025-09-23 16:59:01",,1,0,1,NULL,NULL
364,84963,2012403000493,1550568277409927168,801,test,六市口,六市口老砂锅,10:00-22:00,17639061280,ENsjZ40fdf,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/0971f3564c2a44d49bc4828d2b4fdca1_7edda880116b2429616521d8c10dfe74.jpeg,"🍲六市口老砂锅｜郑州正弘城负一楼的“成都砂锅刺客”！人均25元烫嘴快乐


真实身份锁定：
成都血统认证：成都老牌砂锅连锁郑州首店（2024年4月进驻），扎根正弘城负一楼「食光里」美食街区，大众点评“麻辣烫/砂锅”类目周榜TOP10
性价比核弹：抖音爆款双人餐39.9元（一荤两素+米饭无限续），学生党打工人的碳水救星
砂锅里藏着的川魂暴击：
🔥 粉丝虾销魂锅——
▫️ 现剥鲜虾+秘制蒜蓉酱铺满表层，红薯粉吸饱汤汁后滑如绸缎，底部垫豆芽脆响解腻


🔥 番茄浓汤炸弹——
▫️ 新疆番茄熬出金沙质地，酸度炸裂！拌饭时疯狂戳溏心蛋，蛋液裹饭秒变熔岩瀑布

🔥 暗黑彩蛋·胡辣汤砂锅——
▫️ 郑州特供款！牛骨汤打底+方中山同款香料粉，撒现炸肉丸脆粒，本地人直呼魔性

后厨狠活肉眼可见：
✔️ 明档猛火灶台：砂锅直接怼喷枪加热，上桌时汤汁还在咕嘟翻滚（店员吼“小心烫嘴！”）
✔️ 小料台暗藏玄机：四川二荆条干碟+河南荆芥叶，混蘸解锁新大陆","["https://robot-vr-public.bj.bcebos.com/store_pic/六市口.jpeg"]",郑州正弘城B1,餐饮美食,小吃快餐,4.2,砂锅菜,"情侣,朋友,一个人",1-2人,¥25人,"咸,辣,咸鲜",不辣,"有停车场,有空调,有WIFI,明厨亮灶","等位区,地铁直达","扫码点餐,宝宝椅",,郑州中心小吃快餐打卡人气榜第3名,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=六市口 end_position=ENsjZ40fdf ](六市口) [phone data=17639061280]()成都老牌砂锅连锁郑州首店，性价比超高！** 
   **📍 亮点**：明档猛火灶台，小料台有特色，抖音爆款双人餐实惠
   **💡 小贴士**：抖音爆款双人餐39.9元（一荤两素+米饭无限续）
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=茉酸奶 end_position=TIMUFslgeC ](茉酸奶) 茉酸奶的酸奶昔与砂锅搭配，醇厚口感能中和咸味，清爽解腻。
   [store_data place_id=801 store_id=84963]()","2025-06-22 19:13:47","2025-10-15 11:44:01",,1,0,0,NULL,NULL
365,84969,2012404000072,1558550042204573696,801,test,O’EAT,OEAT,10:00-22:00,15517810727,0oDoSTAeqT,L7,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/840c74069bda49939d24355c83293f9a_996c147f146fbcde90441b981469a5a7.jpeg,"郑州正弘城7楼的“法式慢生活实验室”！人均150元吃出巴黎街角松弛感🇫🇷 🔍 真实身份核验 首店光环：2024年进驻正弘城7层L714铺（“正弘之眼”观景平台旁），华中地区首家门店，稳居大众点评“郑州西餐热门榜TOP1” 。 血统认证：源自欧洲的休闲餐饮品牌，主打“Bistro+Gastronomy”双模式（精致小酒馆×创意正餐），店内公示欧盟食材溯源证书 。 🌟 味蕾核爆点 🔥 仪式感暴击·无花果叶烟熏春鸡—— ▫️ 现场桌边表演烟熏开箱！苹果木熏香渗入皮肉，搭配百里香烤南瓜，鸡肉嫩到飙汁，烟熏腊香回味悠长  。 🔥 碳烧丹佛牛排—— ▫️ 澳洲谷饲牛排2000℃高温炙烤，焦脆外壳锁住粉红肉芯，上桌时烤盘滋响，肉香炸裂 。 🔥 手撕鸡肉瀑布三明治—— ▫️ 溏心蛋液+蒜香手撕鸡倾泻而下，酥脆酸面包兜住瀑布，一口咬出三重口感暴击 。 🍨 蜂巢冰淇淋配牛奶冻—— ▫️ 焦糖蜂巢现场敲碎！混搭丝滑奶冻+香草冰淇淋，冰火脆绵四重奏 。 🎨 氛围感拿捏术 ✔️ 绿植环绕的欧式剧场：复古砖墙+鲜花餐桌+暖黄吊灯，落地窗直面“正弘之眼”夜景，秒出《午夜巴黎》胶片感大片  。 ✔️ 开放式厨房Live秀：厨师在绿植橱窗后现做提拉米苏，咖啡拉花师表演天鹅雕花 。 ✔️ 隐藏彩蛋：晚8点后切换酒吧模式，自然酒单含小众意大利橙酒，配西班牙5J火腿拼盘 。 ","["https://robot-vr-public.bj.bcebos.com/store_pic/O＇EAT.jpeg"]",郑州正弘城L7,餐饮美食,西餐,4.6,"西餐 意大利餐","情侣,朋友,一个人",1-2人,¥110人,"咸,咸鲜",不辣,"有停车场,有空调,有WIFI,商场公共卫生间","现代简约,景观位","扫码点餐,纸巾提供",,郑州西餐热门榜第1名,,"1. **🌟 [nav type=ar place_id=801 floor=L7 end_name=O’EAT end_position=0oDoSTAeqT ](O’EAT) [phone data=15517810727]()郑州西餐热门榜第1名，享受浪漫法式慢生活！** 
   **📍 亮点**：欧式剧场环境，正弘之眼夜景，现场表演超吸睛
   **💡 小贴士**：[h5 text="您确定要进行跳转吗？" data=/pages/packageC/pages/coupon/coupon-detail/coupon-detail?couponId=Ftrzyxms0OdadYTB](69团100元代金券)
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=麦陌 end_position=vvH3v5j3gC ](麦陌) 麦陌的甜品与西餐搭配，甜蜜口感能中和西餐厚重感，带来丰富味觉体验。
   [store_data place_id=801 store_id=84969]()","2025-06-22 19:13:47","2025-09-23 16:59:22",,1,0,1,NULL,NULL
366,84972,2012404000232,NULL,801,test,周黑鸭,周黑鸭,10:00-22:00,17814555086（吕莹莹）,NUoMCNi43W,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/200fb328c45843e3887734e9f7359079_2be997936e0b6ee09fd2448a10e1d494.jpeg,"😍宝子们，一定要来尝尝周黑鸭呀！

走进店里，就能闻到那股超诱人的卤香味。他家主打各种卤味，鸭脖、鸭翅、鸭锁骨啥的，每一样都卤得超级入味😋。店铺风格简洁明了，摆放得整整齐齐。人气单品那可太多啦，鸭脖肉紧实有嚼劲，啃起来超带感；鸭翅连骨头都香得很，嗦一口超满足。不管是追剧的时候，还是嘴馋的时候，来上一份周黑鸭，简直美滋滋！上班族、学生党，爱吃卤味的宝子都给我冲🐛！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/周黑鸭.jpeg"]",郑州正弘城B1,餐饮美食,熟食熏酱,4.1,卤味鸭脖,"情侣,朋友,一个人",1-2人,¥27人,"咸,咸鲜",不辣,"有停车场,有空调,有WIFI,商场公共卫生间","现代简约,网红打卡风","扫码点餐,纸巾提供",,连锁店,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=周黑鸭 end_position=NUoMCNi43W ](周黑鸭) [phone data=17814555086（吕莹莹）]()人气连锁卤味，咸香美味超上头！** 
   **📍 亮点**：连锁店品质保障，卤味入味，环境简约
   **💡 小贴士**：本店铺有停车场、空调和WIFI，还提供纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=VOLAGELATAO end_position=UtWJlbm6j4 ](VOLAGELATAO) VOLAGELATAO的冰淇淋与卤味搭配，冰爽口感能中和卤味咸香，增添别样美味。
   [store_data place_id=801 store_id=84972]()","2025-06-22 19:13:47","2025-09-23 16:59:31",,0,0,1,NULL,NULL
367,84975,2012404000294,1560098176198119424,801,test,麒麟大口茶,麒麟大口茶,10:00-22:00,15303715201,Bab15NV6DD,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/66313f641d6b4b76a4e3904c20c5f618_0077127c3377f01ca3f90a622749a6b0.jpeg," 一口爱上💖麒麟大口茶
宝子们，一定要来试试麒麟大口茶！

他们家主打各种特色茶饮。店铺风格清新简约，装修很有个性，让人一进店就感觉超舒服😌。

人气单品麒麟大口茶，茶味浓郁，香气扑鼻，喝一口就被惊艳到😍。还有草莓炸弹牛乳茶，满满的草莓果肉，搭配醇厚牛乳，口感丰富。

不管是逛街累了想找个地方歇脚，还是和朋友聚会，来这儿买上一杯都超合适👍。爱喝奶茶的宝子千万不能错过，保证你喝一次就会爱上，赶紧冲呀！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/麒麟大口茶.jpeg"]",郑州正弘城B1,餐饮美食,茶饮果汁,4.4,"甜品饮品 奶茶","情侣,朋友,一个人",1-2人,¥15人,甜,不辣,"有空调,商场公共卫生间","现代简约,网红打卡风","扫码点餐,纸巾提供",,郑州饮品好评榜第7名,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=麒麟大口茶 end_position=Bab15NV6DD ](麒麟大口茶) [phone data=15303715201]()郑州饮品好评榜第7名，特色茶饮超好喝！** 
   **📍 亮点**：清新简约装修，特色茶饮，人气单品超惊艳
   **💡 小贴士**：本店铺提供纸巾，还可扫码点餐哦！
   [store_data place_id=801 store_id=84975]()","2025-06-22 19:13:47","2025-09-23 16:59:40",,1,0,1,NULL,NULL
368,84976,2012404000300,NULL,801,test,趁热集合,HOTCRUSH趁热集合·现烤面包,10:00-22:00,19903773895,mAYKctctS9,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/9971b381c14e4a87820bf53ef7174f01_0f9eeec5cbd6cb7cf51f8075e01d02d7.jpeg," 🔥趁热集合 | 一口甜到心巴上的宝藏烘焙店
宝子们，发现一家超赞的烘焙店——趁热集合🎉！

店里装修简约时尚，满满ins风，随手一拍都很出片📸。

他们家主打各种创意烘焙，人气单品爆浆麻薯，一口咬下，糯叽叽还会爆浆，超满足😋；还有奥利奥毛巾卷，松软的蛋糕裹着香甜奶油和奥利奥碎，口感丰富。

适合爱吃甜品的宝子们，不管是当早餐还是下午茶都超合适~每次路过都忍不住进去买几个，真的太爱啦😍！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/趁热集合.jpeg"]",郑州正弘城B1,餐饮美食,面包甜点,4.3,面包,"情侣,朋友,一个人",1-2人,¥40人,甜,不辣,"有空调,有WIFI,商场公共卫生间,明厨亮灶","现代简约,异国风情","扫码点餐,纸巾提供",,郑州面包蛋糕热门榜第3名,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=趁热集合 end_position=mAYKctctS9 ](趁热集合) [phone data=19903773895]()郑州面包蛋糕热门榜第3名，一口甜到心巴！** 
   **📍 亮点**：ins风装修出片，创意烘焙，爆浆麻薯超满足
   **💡 小贴士**：本店铺提供扫码点餐和纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=麦记牛奶公司 end_position=t81ZR7gYvb ](麦记牛奶公司) 麦记牛奶公司的饮品与面包搭配，清爽解腻，让你享受甜蜜加倍的美味体验。
   [store_data place_id=801 store_id=84976]()","2025-06-22 19:13:48","2025-09-23 16:59:50",,0,1,1,NULL,NULL
369,84977,2012404000324,1567732919890743296,801,test,煎饼道,煎饼道,10:00-22:00,17627255282,JH4bsRPh8P,B1,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/982acfa1897f4a5e9305a214977c753a_ce4dc165cd1cff7fc9042e70915bbda0.jpeg," 🌯一口爱上的煎饼道，谁吃谁迷糊！
宝子们，发现一家超赞的煎饼店——煎饼道🎉！

他家主打各种特色煎饼，口味超丰富。招牌煎饼里的薄脆又香又脆，配菜新鲜爽口，酱料浓郁超入味😋。店铺风格简约干净，装修很有街边小店的烟火气。

人气单品多得很，像经典原味煎饼就很受欢迎，老少皆宜。还有创意满满的水果煎饼，水果给的超大方，一口下去超满足。不管是上班族赶时间来一份，还是学生党解馋，都再合适不过啦🤩。路过一定要来尝尝，保证你吃完就念念不忘！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/煎饼道.jpeg"]",郑州正弘城B1,餐饮美食,小吃快餐,3.9,煎饼果子,"情侣,朋友,一个人",1-2人,¥14人,"辣,咸鲜",不辣,"有停车场,有空调,有WIFI,商场公共卫生间","现代简约,商场餐厅","扫码点餐,纸巾提供",,连锁店,,"1. **🌟 [nav type=ar place_id=801 floor=B1 end_name=煎饼道 end_position=JH4bsRPh8P ](煎饼道) [phone data=17627255282]()连锁店煎饼，口味丰富超满足！** 
   **📍 亮点**：招牌煎饼薄脆香，配菜鲜，酱料入味，人气高 
   **💡 小贴士**：本店铺可扫码点餐，还提供纸巾哦~
   **🌟 好搭档**：[nav type=ar place_id=801 floor=B1 end_name=极拉图 end_position=G4UFMD7b06 ](极拉图) 极拉图的冰淇淋搭配煎饼，清爽解腻，甜蜜加倍！
   [store_data place_id=801 store_id=84977]()","2025-06-22 19:13:48","2025-09-23 16:59:59",,1,0,1,NULL,NULL
370,84978,2012404000331,1572389193785937920,801,test,山缓缓,山缓缓火锅,10:00-22:00,19272616628,6X6pQewMEo,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/32628fedac6e4e29b75af61f6bc67d17_a8e4f5d3d8309d89a9b983962abea285.jpeg,"#郑州探店 #网红火锅 #山缓缓火锅
打工人周末的治愈时刻💆‍♀️
正弘城新开的「山缓缓」火锅也太会了！
从进门那一刻就感觉一头扎进山林里⛰️
枯枝藤蔓+绿植环绕+暖光木桌…
商圈里造了个“山野结界” 谁懂啊！！
🔥必点清单抄作业（亲测不踩雷）
▫️ 【草本原汤锅】
黄牛骨+红枣枸杞熬的养生汤底🍲
先喝汤再涮肉！鲜到眉毛跳舞💃
▫️ 【9秒牛肉】
名字没骗人‼️嫩到筷子夹不住
裹满山葵酱一口入魂🌿
▫️ 【鲜天麻&羊肚菌】
火锅涮天麻第一次吃！脆脆的像山药
羊肚菌吸饱汤汁鲜掉天灵盖🤤
▫️ 【刺梨山茶】
贵州野果子做的特饮🍹酸酸甜甜超解腻
杯子还刻了“向山野”⛰️仪式感拉满
📸出片玄学指南
→ 坐窗边绿植区！枯枝当前景拍锅底超森系
→ 举着刺梨茶拍标语墙“都往人海去，我心向山野”
→ 野菜篮当道具🍅挂着的南瓜也超可爱
💣真实体验预警
✅ 环境治愈值爆表｜服务细节贴心（送茶送水果）
✅ 野菜菌菇党狂喜｜牛肉品质对得起价格
❌ 饭点排队2h起‼️建议16:00卡点去
❌ 肉食兽觉得素菜偏贵（但菌子真的鲜）","["https://robot-vr-public.bj.bcebos.com/store_pic/山缓缓.jpeg"]",郑州正弘城L8,餐饮美食,川菜,4.7,"火锅 四川火锅","情侣,朋友,一个人","1-2人,3-4人",¥123人,"辣,咸鲜",不辣,"有空调,有WIFI,有大桌,商场公共卫生间","等位区,商场餐厅","扫码点餐,纸巾提供",,郑州四川火锅热门榜第1名,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=山缓缓 end_position=6X6pQewMEo ](山缓缓) [phone data=19272616628]()郑州四川火锅热门榜第1名，氛围感拉满！** 
   **📍 亮点**：山林风环境，养生汤底，特色牛肉，野菜菌菇鲜
   **💡 小贴士**：饭点排队久，建议16:00卡点去，服务贴心送茶果
   **🌟 好搭档**：[nav type=ar place_id=801 floor=L6 end_name=DQ end_position=oJ4gu2Vtvs ](DQ) DQ的冰淇淋与火锅搭配，清凉甜蜜能中和火锅热气，解辣爽口，让你边吃火锅边享受冰爽，体验更丰富。
   [store_data place_id=801 store_id=84978]()","2025-06-22 19:13:48","2025-09-23 17:00:10",,1,0,1,NULL,NULL
371,84984,2012405000309,1563253946578243584,801,test,沪上阿姨,沪上阿姨,10:00-22:00,15837191193,9pe7qZIK27,L8,https://prod-deployment.oss-cn-hangzhou.aliyuncs.com/d81ba1ea49df4352b3b1ec020a7814b3_3954c6a389d28e30ab316eb1a816be3b.jpeg," 沪上阿姨 | 奶茶控的心头好😍
沪上阿姨家的装修风格简约又清新，让人一进店就感觉超舒服😌。

他们家主打各类茶饮，像血糯米奶茶，血糯米软糯香甜，奶茶浓郁丝滑，一口下去超满足🤩。还有杨枝甘露，满满都是料，酸甜的芒果搭配Q弹的西米，清爽解腻🥤。

不管是逛街累了想找个地方歇脚，还是和朋友聚会，来沪上阿姨都超合适👏。店员态度也特别好，点单快，出餐还快。真的爱了爱了，宝子们一定要来试试呀💕！ ","["https://robot-vr-public.bj.bcebos.com/store_pic/沪上阿姨.jpeg"]",郑州正弘城L8,餐饮美食,茶饮果汁,4.2,珍珠奶茶,"情侣,朋友,一个人",1-2人,¥16人,甜,不辣,有空调,"现代简约,网红打卡风","扫码点餐,纸巾提供",,连锁店,,"1. **🌟 [nav type=ar place_id=801 floor=L8 end_name=沪上阿姨 end_position=9pe7qZIK27 ](沪上阿姨) [phone data=15837191193]()奶茶控的心头好，简约清新风超舒服！** 
   **📍 亮点**：连锁店，装修简约清新，茶饮料足味美 
   **💡 小贴士**：店员态度好，点单快出餐也快！
   [store_data place_id=801 store_id=84984]()","2025-06-22 19:13:48","2025-09-23 17:00:18",,1,0,1,NULL,NULL
